"subjectnumber" "activity" "TimeDomainSignalBodyLinearAccelerationMeanX" "TimeDomainSignalBodyLinearAccelerationMeanY" "TimeDomainSignalBodyLinearAccelerationMeanZ" "TimeDomainSignalBodyLinearAccelerationStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationStandardDeviationZ" "TimeDomainSignalGravityLinearAccelerationMeanX" "TimeDomainSignalGravityLinearAccelerationMeanY" "TimeDomainSignalGravityLinearAccelerationMeanZ" "TimeDomainSignalGravityLinearAccelerationStandardDeviationX" "TimeDomainSignalGravityLinearAccelerationStandardDeviationY" "TimeDomainSignalGravityLinearAccelerationStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanX" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanY" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanZ" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityMeanX" "TimeDomainSignalBodyAngularVelocityMeanY" "TimeDomainSignalBodyAngularVelocityMeanZ" "TimeDomainSignalBodyAngularVelocityStandardDeviationX" "TimeDomainSignalBodyAngularVelocityStandardDeviationY" "TimeDomainSignalBodyAngularVelocityStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityDerivativeMeanX" "TimeDomainSignalBodyAngularVelocityDerivativeMeanY" "TimeDomainSignalBodyAngularVelocityDerivativeMeanZ" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationX" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationY" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalGravityLinearAccelerationEuclideanNormMean" "TimeDomainSignalGravityLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationMeanX" "FrequencyDomainSignalBodyLinearAccelerationMeanY" "FrequencyDomainSignalBodyLinearAccelerationMeanZ" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "FrequencyDomainSignalBodyAngularVelocityMeanX" "FrequencyDomainSignalBodyAngularVelocityMeanY" "FrequencyDomainSignalBodyAngularVelocityMeanZ" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationX" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationY" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation"
11 "laying" 0.257156103880952 -0.0157215506333333 -0.104443039597619 -0.94041923952381 -0.923322608095238 -0.956094947142857 -0.291448197452381 0.690822346904762 0.578375887857143 -0.893583688809524 -0.958130259285714 -0.963465953333333 0.0962598799547619 -0.000792988303738095 -0.0122263449397619 -0.978721648571429 -0.95118936 -0.979639918571429 -0.000949861983333334 -0.11193251002619 0.179527464380952 -0.965996402857143 -0.959482976190476 -0.956840460714286 -0.106131663166667 -0.0348136898928571 -0.0727439738571429 -0.976458874761905 -0.983083788571429 -0.983517601904762 -0.939988662142857 -0.904911589928571 -0.939988662142857 -0.904911589928571 -0.97346276452381 -0.963542505 -0.918907890952381 -0.935873154761905 -0.984056962619048 -0.979869557380952 -0.948513328809524 -0.931975251428571 -0.962902945714286 -0.937531908333333 -0.923745733333333 -0.95519512452381 -0.979161805 -0.951908031190476 -0.976725043809524 -0.980197015238095 -0.954043378809524 -0.981146101904762 -0.960863762857143 -0.965456555714286 -0.956287055476191 -0.96770936547619 -0.956604261904762 -0.961054985476191 -0.92436966 -0.909577564095238 -0.964643375714286 -0.961113258809524 -0.952234933095238 -0.936531529285714 -0.981309727142857 -0.979436332380952
12 "laying" 0.275451533076923 -0.0169090329333333 -0.108892292179487 -0.984478995641026 -0.985576014102564 -0.98812362974359 -0.247641847435897 0.879266867692308 0.415334377435897 -0.974597819487179 -0.991168937692308 -0.987592118717949 0.0783172156923077 0.0111940699153846 -0.000196600198461538 -0.989085318974359 -0.986226890769231 -0.991001693589744 -0.024707010425641 -0.0887683676666667 0.12771611174359 -0.995718324615385 -0.989679317692308 -0.974187467179487 -0.0991571582820513 -0.0392978680512821 -0.0663098826666667 -0.996503547435897 -0.993448697692308 -0.993450756410256 -0.986923932307692 -0.983667499487179 -0.986923932307692 -0.983667499487179 -0.989945806410256 -0.991174214102564 -0.969096064871795 -0.977515365384615 -0.994948243589744 -0.994846037435897 -0.984462956153846 -0.984603562051282 -0.98888807025641 -0.984566423846154 -0.986158951538462 -0.98788639025641 -0.989043983589744 -0.986363742307692 -0.989136534871795 -0.990128054871795 -0.987041988717949 -0.991471064358974 -0.994681713846154 -0.99048418948718 -0.975586617435897 -0.996018344615385 -0.989276036923077 -0.976070077948718 -0.983981470769231 -0.985442271538462 -0.990612966923077 -0.990845335384615 -0.984257156153846 -0.977214370769231 -0.994805563076923 -0.99492720974359
13 "laying" 0.264113399753086 -0.0176875105925926 -0.10540741051358 -0.971955071728395 -0.975935123580247 -0.980888984938272 -0.406049237901235 0.688011726172839 0.706314462839506 -0.957264706790123 -0.987681242098765 -0.985170677407407 0.0827866560493827 0.0100958871046914 -0.00400802482358025 -0.98285530691358 -0.979278841604938 -0.987067597037037 -0.0223136898938272 -0.0959957192222222 0.111633155246914 -0.987612587654321 -0.977600884320988 -0.977405569012346 -0.100324479259259 -0.0373207417777778 -0.0617607650123457 -0.992876002716049 -0.987796449876543 -0.989435317530864 -0.973297395432099 -0.96484773691358 -0.973297395432099 -0.96484773691358 -0.98495703345679 -0.982421952222222 -0.967289401358025 -0.968449010740741 -0.990874515679012 -0.98835368 -0.973548288765432 -0.97561021037037 -0.98220592 -0.971429972962963 -0.97683888037037 -0.980936166296296 -0.983150397654321 -0.979378393209877 -0.985242124814815 -0.984092007654321 -0.980722256419753 -0.987436782839506 -0.986799776049383 -0.979170528765432 -0.977726309012346 -0.987944442469136 -0.976833831975309 -0.979344087160494 -0.970323983333333 -0.966923517209877 -0.981830029382716 -0.982042732962963 -0.97610594617284 -0.969170121111111 -0.98830591037037 -0.98890271654321
14 "laying" 0.252647961911765 -0.0112076823586765 -0.102059676323529 -0.936922507705882 -0.928769716764706 -0.893511260235294 -0.178331159205882 0.741665068823529 0.504474978676471 -0.9008908875 -0.965334777647059 -0.905494573823529 0.09265164675 0.000560908970294118 -0.0235129902519118 -0.970169833529412 -0.963799664558823 -0.970954893088235 -0.00685061361 -0.119166447088235 0.135357293073529 -0.9519565875 -0.933427688088235 -0.946234505294118 -0.102113829911765 -0.0413108603424853 -0.0578974233367647 -0.966027959411765 -0.965184056911765 -0.975421658382353 -0.918926118529412 -0.877462961617647 -0.918926118529412 -0.877462961617647 -0.971772559411765 -0.961161926617647 -0.914560525441176 -0.902309645294118 -0.974266627941176 -0.957158916617647 -0.946118138970588 -0.938163117058823 -0.925213372205882 -0.933967879897059 -0.928340575691176 -0.886222592794118 -0.970140008823529 -0.964393653382353 -0.966567167794118 -0.973009709852941 -0.965775826323529 -0.974071075735294 -0.946655392647059 -0.937858802647059 -0.944283314705882 -0.954094164264706 -0.931913115147059 -0.951912025441176 -0.911496072808823 -0.881198795441177 -0.962773793823529 -0.958255344852941 -0.925139995147059 -0.905359018676471 -0.960766925882353 -0.955711448970588
15 "laying" 0.282474787631579 -0.0189260760618421 -0.109604880065789 -0.980674780263158 -0.958247939473684 -0.953967345 -0.142514738881579 0.6675378775 0.256698551973684 -0.970099437105263 -0.977064209736842 -0.962311117763158 0.0761142902105263 0.0125261915914474 -0.00393034419546053 -0.989396108026316 -0.983106596315789 -0.985978594078947 -0.0170057285315789 -0.0810375376315789 0.107234648763158 -0.972035818684211 -0.97649125131579 -0.9740101225 -0.102738453986842 -0.0396601450684211 -0.0610044776842105 -0.984899966973684 -0.991419064868421 -0.989908982105263 -0.966135428684211 -0.961502362894737 -0.966135428684211 -0.961502362894737 -0.987339923026316 -0.987031849605263 -0.953987641447368 -0.955928815526316 -0.9909230475 -0.989206577368421 -0.982774370657895 -0.970217009210526 -0.968355426052632 -0.979922941973684 -0.955246858684211 -0.949509523289474 -0.989424201578947 -0.982894735657895 -0.983560178815789 -0.990338515 -0.98465377118421 -0.987017912894737 -0.971264570921053 -0.980479702105263 -0.976358133552632 -0.972537999342105 -0.974534703421053 -0.975567704078947 -0.969919111973684 -0.962348702763158 -0.986469801710526 -0.986577972236842 -0.969760623947368 -0.955151973684211 -0.989887 -0.988735256578947
16 "laying" 0.271460411388889 -0.0174012878544444 -0.105093828430556 -0.97087391625 -0.946527179583333 -0.966934364166667 -0.291004055416667 0.0605760741666667 0.867633352916667 -0.962704212777778 -0.963215153333333 -0.969861663194444 0.0767992322166667 0.01411865948375 -0.000632945761111111 -0.984254542083333 -0.981072920972222 -0.985164205277778 -0.018516814832 -0.100539734611111 0.0922309266666667 -0.977662972638889 -0.970470683611111 -0.981503424861111 -0.103066591958333 -0.0345957867194444 -0.0568537368611111 -0.983230753055556 -0.98528621625 -0.989981090277778 -0.955881250138889 -0.957552666805556 -0.955881250138889 -0.957552666805556 -0.984972593333333 -0.983284196111111 -0.95876074375 -0.9591388675 -0.987514377083333 -0.98451760375 -0.976985458888889 -0.9596522925 -0.974054458611111 -0.968789152222222 -0.943090925694444 -0.964947216527778 -0.984210791805556 -0.981231579861111 -0.98315882125 -0.985772196666667 -0.982336929305556 -0.985732505277778 -0.974256597083333 -0.973967820416667 -0.980794406666667 -0.9788039875 -0.968941219444444 -0.983433642638889 -0.969450368055556 -0.957272215972222 -0.982855968333333 -0.982840903333333 -0.968909258888889 -0.959787717638889 -0.985013393055556 -0.984619616944444
17 "laying" 0.270768196487805 -0.0140371444634146 -0.110508936292683 -0.973634702439024 -0.952420805365854 -0.955656147560976 -0.238860974390244 0.762274126097561 0.623284984878049 -0.957899375853659 -0.968758555609756 -0.960150351219512 0.0795518879756098 0.00155709951195122 0.00118543175243902 -0.983588765121951 -0.97720336 -0.984092072195122 -0.0261312980146341 -0.0975183483902439 0.114957295878049 -0.978338560731707 -0.968496384146341 -0.979020621219512 -0.0997826659756098 -0.0369403785609756 -0.0606862481463415 -0.981966016341463 -0.984182138292683 -0.990274816341463 -0.960720459756098 -0.948908029756098 -0.960720459756098 -0.948908029756098 -0.982832980731707 -0.982019788780488 -0.96117251902439 -0.960355880487805 -0.986631065365854 -0.983215792439024 -0.974583690243902 -0.958469106829268 -0.966931042439024 -0.973218622682927 -0.951553969268293 -0.952363202195122 -0.983579805609756 -0.977377150487805 -0.981270614146341 -0.985099064634146 -0.978667528048781 -0.985612900487805 -0.97511407804878 -0.97307007195122 -0.979694531219512 -0.979421841219512 -0.966369340243902 -0.980660401707317 -0.958676841951219 -0.950843454146341 -0.981798178536585 -0.981149813902439 -0.970521603902439 -0.960708192682927 -0.983832115609756 -0.983217309756098
18 "laying" 0.255045718767123 -0.0146492280794521 -0.106505568260274 -0.970622210273973 -0.972846975890411 -0.974255649726027 -0.393690017520548 0.836993528356164 0.517569727123288 -0.955919783150685 -0.9830472 -0.982077949863014 0.0814252998493151 0.0045006772769863 -0.000132874147767123 -0.985603384657534 -0.980167780958904 -0.982980011643836 -0.0231021008479452 -0.0899160900273973 0.110504130808219 -0.983452156986301 -0.96246671369863 -0.977728903424658 -0.0999461204109589 -0.040397077630137 -0.059745047890411 -0.983436847123288 -0.975187576164384 -0.98851401109589 -0.970163683424658 -0.95921752260274 -0.970163683424658 -0.95921752260274 -0.985391803150685 -0.980813314931507 -0.96015785739726 -0.958509506849315 -0.982197956986301 -0.974929635616438 -0.975818102739726 -0.972150556849315 -0.977466620958904 -0.968758562739726 -0.974232854246575 -0.973692543013699 -0.985266103972603 -0.980126069452055 -0.981156814246575 -0.987392970958904 -0.981717356575342 -0.983439391232877 -0.979184852328767 -0.965625012054795 -0.977226968082192 -0.984909805890411 -0.961361749589041 -0.979972859315069 -0.966425584246575 -0.961267584383562 -0.980438418630137 -0.980221503561644 -0.963493038219178 -0.962970625890411 -0.975070445479452 -0.976277330547945
19 "laying" 0.265303638909091 -0.0191400032918182 -0.108383080863636 -0.954363921818182 -0.958699953 -0.973434516818182 -0.687727922545455 0.611130106181818 0.749719443545455 -0.938133706818182 -0.981149877181818 -0.982160648909091 0.0832274942436364 0.0127897087787273 -0.00394005773174545 -0.977896978272727 -0.971816787181818 -0.980621438181818 -0.0225489208222218 -0.120227863827273 0.122476927918182 -0.972674744454545 -0.953109588454545 -0.967653413272727 -0.0985380522636364 -0.0341128438511818 -0.0629958791 -0.971431749090909 -0.978399466909091 -0.984609600545455 -0.954058382454545 -0.945662831527273 -0.954058382454545 -0.945662831527273 -0.978727152181818 -0.973957147727273 -0.936727006454545 -0.939045887363636 -0.980329759818182 -0.974373568090909 -0.963451480090909 -0.962348258545455 -0.975055430636364 -0.951538993636364 -0.958957376727273 -0.973896185818182 -0.977536078272727 -0.972116981181818 -0.978713197909091 -0.980406642636364 -0.973541177727273 -0.981071527818182 -0.965074171181818 -0.961739430363636 -0.967872697272727 -0.975386328090909 -0.949219848363636 -0.970559786545454 -0.955287715272727 -0.948767107815455 -0.973472002545455 -0.973469183818182 -0.951866387636364 -0.941535275090909 -0.975967075636364 -0.973946283090909
20 "laying" 0.239064898190476 -0.0370621766111111 -0.0882338794603175 -0.936379297460317 -0.878766154619048 -0.905097675942857 -0.310317598619048 0.657692458460317 0.695277949365079 -0.908069921587302 -0.932073892825397 -0.92720554984127 0.0839368423015873 0.00977552822190476 -0.00856016344777778 -0.968076914285714 -0.942545989047619 -0.966644841904762 -0.00772001424126984 -0.0860338893555556 0.134015387825397 -0.922422447 -0.952272374761905 -0.942757809365079 -0.104424099222222 -0.0386549922460317 -0.0656014308888889 -0.946547169047619 -0.970843047142857 -0.975321455714286 -0.895292898142857 -0.868419376857143 -0.895292898142857 -0.868419376857143 -0.965296896984127 -0.94808829952381 -0.905771707301587 -0.880604047301587 -0.971268484920635 -0.95572325047619 -0.94672215968254 -0.900520315539683 -0.928177143333333 -0.932882119206349 -0.876282488333333 -0.900418841444445 -0.96720295047619 -0.941388823333333 -0.962087749365079 -0.972148879047619 -0.948449416349206 -0.969855385555556 -0.905414182544445 -0.956053975396825 -0.943560723333333 -0.92845478 -0.950735751111111 -0.947888442539683 -0.905414203730159 -0.871989344698413 -0.951020326349206 -0.944080232698413 -0.907161887777778 -0.884893683968254 -0.960214306507936 -0.953557157619048
21 "laying" 0.271922867351064 -0.0183897837312766 -0.103431188734043 -0.95579102 -0.958338836170213 -0.94762010106383 -0.190764876744681 0.607239243829787 0.781724083723404 -0.947079241489362 -0.984268068617021 -0.954201953829787 0.0816980103797872 0.0120145454847872 -0.0134351374034043 -0.985099382234043 -0.97224296106383 -0.984287179361702 -0.0308129941808511 -0.112176059702128 0.0964693993085106 -0.976197700319149 -0.953597041595745 -0.98097264787234 -0.0965086773042553 -0.0347266813457447 -0.059978099212766 -0.98515536212766 -0.982491722765957 -0.988884319255319 -0.953778434042553 -0.943951883829787 -0.953778434042553 -0.943951883829787 -0.983139268829787 -0.979189274361702 -0.950469770851064 -0.950676872659574 -0.986294088829787 -0.982779745212766 -0.968902883085106 -0.961225873510638 -0.962980540106383 -0.951714948404255 -0.958661976595745 -0.943129968617021 -0.984484648723404 -0.972669124255319 -0.981963091170213 -0.987278046914894 -0.973807470744681 -0.98521347393617 -0.974240038297872 -0.965961146595745 -0.980588947659574 -0.976989437553191 -0.948237201914894 -0.982874196914894 -0.955189678404255 -0.946091765957447 -0.979051922340425 -0.978280497978723 -0.963424288191489 -0.951075103510638 -0.983497475212766 -0.982830337234043
22 "laying" 0.280337077946667 -0.0143833484722667 -0.110668897533333 -0.948728966933333 -0.916349750933333 -0.9448070648 -0.4237314232 0.637948600133333 0.766460755733333 -0.930376381866667 -0.960322003281333 -0.954143045466667 0.07526295776 0.00473330299266667 -0.00441374075946667 -0.971183140666667 -0.956467899733333 -0.975104662666667 -0.021117156548 -0.0917236707066667 0.142625125813333 -0.9582062808 -0.963015710266667 -0.9350842916 -0.100058242693333 -0.0377404822357333 -0.0696146234 -0.973033992933333 -0.981013318533333 -0.979134247066667 -0.936761774666667 -0.912168065906667 -0.936761774666667 -0.912168065906667 -0.9719186784 -0.961166783466667 -0.929072493066667 -0.926562493066667 -0.982208257333333 -0.975075513466667 -0.9547957064 -0.928015363866667 -0.955601646133333 -0.946626504133333 -0.915702126266667 -0.943120195866667 -0.970414969866667 -0.9561647044 -0.971581330133333 -0.974855184 -0.9601557412 -0.977317330533333 -0.9550078984 -0.965750916666667 -0.9441998004 -0.959555598666667 -0.961868906933333 -0.938671631866667 -0.931980946 -0.915841506013333 -0.963816518133333 -0.957132840266667 -0.947861708533333 -0.926249915866667 -0.9774028048 -0.9737359776
23 "laying" 0.274746110466667 -0.0214879870133333 -0.10438963736 -0.957334843866667 -0.976946167333333 -0.973847283333333 -0.397333416933333 0.451611542933333 0.907571719866667 -0.948583002 -0.9832562412 -0.977190014533333 0.08281961244 0.0151909499372 -0.00618871582266667 -0.986621972 -0.9886457184 -0.984951179466667 -0.0119627165010667 -0.103811939106667 0.110112724533333 -0.982393774533333 -0.9604416284 -0.983607639066667 -0.101915719066667 -0.037352974108 -0.06198488228 -0.985537091866667 -0.980042498266667 -0.994819696933333 -0.963475643733333 -0.9587378172 -0.963475643733333 -0.9587378172 -0.987222400933333 -0.987019255066667 -0.950911722533333 -0.9584684668 -0.9850105236 -0.981891510933333 -0.970513609866667 -0.982392794666667 -0.977973332 -0.953011460933333 -0.9750482824 -0.9729193908 -0.9864578488 -0.988291816266667 -0.982769335333333 -0.988087614533333 -0.98998788 -0.985715772533333 -0.980309089866667 -0.9693920164 -0.984168712266667 -0.983173860933333 -0.956385894 -0.9849535356 -0.968534387466667 -0.9592232812 -0.986247602266667 -0.9868540148 -0.967225258533333 -0.960198048266667 -0.982399529866667 -0.982150422133333
24 "laying" 0.264566907423077 -0.0154303233205769 -0.135976038423077 -0.972754006730769 -0.958269752692308 -0.91154071975 -0.229851037134615 0.833142462884615 0.370185945384615 -0.964254990769231 -0.9792878725 -0.913307031942308 0.0782384720769231 0.00843523063076923 0.0108118445869135 -0.980151428461538 -0.968995916346154 -0.977373287115385 -0.0237958434990385 -0.0678039348461539 0.143873496461538 -0.947980015384615 -0.978987507307692 -0.9463126 -0.10669122905 -0.0398768139230769 -0.0743153865961538 -0.962914424615385 -0.985990547307692 -0.974689485192308 -0.939827386384615 -0.919999073288462 -0.939827386384615 -0.919999073288462 -0.977841868076923 -0.973247528269231 -0.934923349807692 -0.921034700538462 -0.982376506730769 -0.971602515384615 -0.976107601153846 -0.959655279230769 -0.942435975192308 -0.971687446730769 -0.959842821538462 -0.903927553865385 -0.979296851923077 -0.968482510576923 -0.973579604230769 -0.983143924807692 -0.972076375192308 -0.9799874125 -0.939708713442308 -0.978009821153846 -0.945234046923077 -0.951216019423077 -0.980080517692308 -0.951637342884615 -0.943064617115385 -0.922120844115385 -0.973378744038462 -0.972087776153846 -0.939997272692308 -0.923169994884615 -0.972458561730769 -0.972247984807692
25 "laying" 0.261322358497297 -0.0178228902554054 -0.102386332067568 -0.912516715135135 -0.716959520013513 -0.787573755445946 -0.495787714459459 0.297903778567568 0.696334410135135 -0.840854746621622 -0.669610845324324 -0.734459637837838 0.0872662148918919 0.0257349604693243 -0.0280206239962162 -0.973791874864865 -0.951272796621622 -0.969150655540541 0.000920324136486485 -0.0935685326054054 0.125899894974324 -0.902610429054054 -0.937819202972973 -0.918590935945946 -0.101559817202703 -0.0383212792047297 -0.0560343268648649 -0.953014970405405 -0.973660297837838 -0.975591592567568 -0.634745768040541 -0.717723042837838 -0.634745768040541 -0.717723042837838 -0.964749055675676 -0.963859607432432 -0.83184130472973 -0.867299765810811 -0.970289031756757 -0.966992261351351 -0.931548341486486 -0.80376092572973 -0.858071296756757 -0.906250356351351 -0.698521901027027 -0.771271234945946 -0.973368316621622 -0.952466681756757 -0.964797902972973 -0.976791681891892 -0.953501904459459 -0.972246871081081 -0.900412147837838 -0.947616603648649 -0.931099025135135 -0.904806980540541 -0.933283596486487 -0.922712515540541 -0.815207190459459 -0.720373461472973 -0.962219503108108 -0.965140448783784 -0.914215826756757 -0.863782843648649 -0.967608041216216 -0.968383868108108
26 "laying" 0.259301666188136 -0.0193025227050847 -0.103856729288136 -0.957949420508475 -0.927706452881356 -0.883081730677966 -0.528395243050848 0.666605491864407 0.555036388762712 -0.931217580677966 -0.953968578135593 -0.831550577271186 0.0845873401355932 0.0132298198830508 -0.00875644174566102 -0.979978329322034 -0.970643158983051 -0.975875841694915 -0.0148701351288136 -0.0842382798915254 0.139169949864407 -0.951690661355932 -0.957011856779661 -0.955497058305085 -0.102709139576271 -0.0405987677661017 -0.0681259426372881 -0.973199847457627 -0.975851599152542 -0.984193926779661 -0.873377526779661 -0.867042008305085 -0.873377526779661 -0.867042008305085 -0.977211766271186 -0.973195932542373 -0.905750897118644 -0.923404205084746 -0.979307526101695 -0.973907329661017 -0.963313948644068 -0.942897246271186 -0.919264582372881 -0.956155653389831 -0.925238174576271 -0.875702578286441 -0.979982485084746 -0.970514784915254 -0.972502644915254 -0.981840051355932 -0.973015177118644 -0.977908707288136 -0.947502650169492 -0.96254147 -0.956147633728814 -0.953544645084746 -0.954686274915254 -0.95940150779661 -0.908610097288136 -0.869339005440678 -0.973181894067797 -0.972221283559322 -0.945994393559322 -0.923345712372881 -0.975393522372881 -0.973674761525424
27 "laying" 0.275383156666667 -0.0182580432564103 -0.106539336179487 -0.978477268205128 -0.985663928333333 -0.985584511923077 -0.556185343461538 0.708949199230769 0.708841278461538 -0.964139339230769 -0.992587191794872 -0.986428344358974 0.0820841020128205 0.0124649233782051 -0.00320675677808974 -0.989564507564103 -0.987258863333333 -0.989994225641026 -0.0185034994382051 -0.0935606308461538 0.133416440320513 -0.990469174615385 -0.986248996410256 -0.974966121410256 -0.100542052705128 -0.0381351724551282 -0.0671549146538462 -0.994557384615385 -0.993175254615385 -0.994460028205128 -0.983220462692308 -0.976378518205128 -0.983220462692308 -0.976378518205128 -0.990317269230769 -0.990060246410256 -0.963323369358974 -0.97169982025641 -0.994982550897436 -0.993711421794872 -0.980000337179487 -0.985218156666667 -0.986853468846154 -0.977861014487179 -0.985962245641026 -0.98536774551282 -0.989608091410256 -0.987215536923077 -0.98826497448718 -0.990481332179487 -0.988266719230769 -0.990290545897436 -0.989064859230769 -0.988192945 -0.97607139 -0.990912471923077 -0.985311257564103 -0.976870650897436 -0.978435111153846 -0.978278224230769 -0.989856344230769 -0.989245623333333 -0.979745001538462 -0.971548021153846 -0.993971804487179 -0.993539330384615
28 "laying" 0.276464263625 -0.01876960658625 -0.1071277680625 -0.973164345625 -0.965185251125 -0.968398637875 -0.47977738975 0.331580546 0.449985335625 -0.97164135475 -0.983224671125 -0.983353750125 0.0738727470225 0.009714038012625 0.0013175702328875 -0.981087795 -0.9800002025 -0.977538626375 -0.019558700535 -0.08891799795 0.1042728292875 -0.968981195875 -0.968850041 -0.970897887 -0.1006891441125 -0.03741543513975 -0.059464965285 -0.970847092125 -0.9830157505 -0.98349719725 -0.968477875375 -0.96785840325 -0.968477875375 -0.96785840325 -0.98027308525 -0.97799367625 -0.950920066125 -0.947793723625 -0.9817364975 -0.9766736895 -0.97618990425 -0.969576274125 -0.970880661875 -0.9721078155 -0.9644414175 -0.96898155075 -0.980983805375 -0.9796076545 -0.975295911625 -0.982984812875 -0.982053094875 -0.978323688625 -0.96232398 -0.971943207625 -0.969078051625 -0.971186235375 -0.967434672875 -0.974280709 -0.970578018375 -0.970800365875 -0.977248466125 -0.977876173 -0.957475881875 -0.9507273315 -0.977254902 -0.97732386625
29 "laying" 0.285340537887324 -0.015429347843662 -0.110630539760563 -0.969146174084507 -0.959270172535211 -0.971904986619718 -0.493216707323944 0.469731459859155 0.217282641549296 -0.959393775211268 -0.977603741408451 -0.982782094929577 0.0751825256056338 0.00881852838225352 0.00668896002174648 -0.984528495211268 -0.980238621549296 -0.984215218028169 -0.0191748413971831 -0.0954509136780282 0.120292529816901 -0.974076953661972 -0.96840909971831 -0.959769278873239 -0.105063663929577 -0.0339098786478873 -0.062521626215493 -0.981029303943662 -0.985552957605634 -0.989134320704225 -0.965870522253521 -0.956027664225352 -0.965870522253521 -0.956027664225352 -0.985077798450704 -0.980900135211268 -0.945511113380282 -0.942493718873239 -0.987391166338028 -0.981234352676056 -0.975326014366197 -0.967779948450704 -0.975351984366197 -0.967162874366197 -0.957279704507042 -0.971468664507042 -0.98497659056338 -0.980519989577465 -0.981884980422535 -0.985433285211268 -0.981456488732394 -0.985216091830986 -0.969876282957747 -0.973970409295775 -0.961408567746479 -0.975607722112676 -0.965976984507042 -0.962870084366197 -0.966778491126761 -0.956995143380282 -0.982026346901408 -0.97879305943662 -0.958073202253521 -0.942763223098592 -0.983398594507042 -0.97990461943662
30 "laying" 0.280139755384615 -0.0224245270351648 -0.113160134054945 -0.979745147362637 -0.96292638989011 -0.969685730879121 -0.370779073186813 0.688819202857143 0.331875468681319 -0.972011675934066 -0.97785963032967 -0.971190084626374 0.0766944223351648 0.0148751103656044 0.00478192763175824 -0.986786611098901 -0.981112718351648 -0.984110588241758 -0.0261741037582418 -0.0606431828296703 0.112774814197802 -0.972935319010989 -0.983317404285714 -0.976074381428571 -0.100743434043956 -0.0414975675208791 -0.062921878967033 -0.981252096483517 -0.990977787142857 -0.989635049120879 -0.971249817472527 -0.961106139230769 -0.971249817472527 -0.961106139230769 -0.985457237032967 -0.982724365934066 -0.961331142527473 -0.958782044175824 -0.989822116153846 -0.985023378791209 -0.980601082857143 -0.970097495054945 -0.974213166703297 -0.979467146483517 -0.961517674054945 -0.969222565307692 -0.986786080769231 -0.981361422307692 -0.981385388021978 -0.98802729967033 -0.98225514967033 -0.985482423406593 -0.969078351098901 -0.984327611648352 -0.975362171868132 -0.974399526373626 -0.98287498032967 -0.978528555824176 -0.968824867252747 -0.963008370549451 -0.982652677472527 -0.981675936703297 -0.967937161538462 -0.960107691318681 -0.985823578901099 -0.984859929010989
